edge_id,hour,travel_time_min,speed_kph,data_source
PE00040,11,7.415089,85.714286,prototype
PE00040,12,7.768188,81.818182,prototype
PE00040,13,7.415089,85.714286,prototype
PE00040,14,7.415089,85.714286,prototype
PE00040,15,7.626948,83.333333,prototype
PE00040,16,8.333147,76.271186,prototype
PE00040,17,10.239885,62.068966,prototype
PE00040,18,11.299183,56.25,prototype
PE00040,19,9.180586,69.230769,prototype
PE00040,20,7.909428,80.357143,prototype
PE00040,21,7.061989,90.0,prototype
PE00040,22,6.70889,94.736842,prototype
PE00041,6,8.825274,81.818182,prototype
PE00041,7,10.831019,66.666667,prototype
PE00041,8,12.435614,58.064516,prototype
PE00041,9,10.42987,69.230769,prototype
PE00041,10,8.825274,81.818182,prototype
PE00041,11,8.424126,85.714286,prototype
PE00041,12,8.825274,81.818182,prototype
PE00041,13,8.424126,85.714286,prototype
PE00041,14,8.424126,85.714286,prototype
PE00041,15,8.664815,83.333333,prototype
PE00041,16,9.467112,76.271186,prototype
PE00041,17,11.633316,62.068966,prototype
PE00041,18,12.836763,56.25,prototype
PE00041,19,10.42987,69.230769,prototype
PE00041,20,8.985734,80.357143,prototype
PE00041,21,8.022977,90.0,prototype
PE00041,22,7.621828,94.736842,prototype
PE00042,6,8.825274,81.818182,prototype
PE00042,7,10.831019,66.666667,prototype
PE00042,8,12.435614,58.064516,prototype
PE00042,9,10.42987,69.230769,prototype
PE00042,10,8.825274,81.818182,prototype
PE00042,11,8.424126,85.714286,prototype
PE00042,12,8.825274,81.818182,prototype
PE00042,13,8.424126,85.714286,prototype
PE00042,14,8.424126,85.714286,prototype
PE00042,15,8.664815,83.333333,prototype
PE00042,16,9.467112,76.271186,prototype
PE00042,17,11.633316,62.068966,prototype
PE00042,18,12.836763,56.25,prototype
PE00042,19,10.42987,69.230769,prototype
PE00042,20,8.985734,80.357143,prototype
PE00042,21,8.022977,90.0,prototype
PE00042,22,7.621828,94.736842,prototype
PE00043,6,13.276068,81.818182,prototype
PE00043,7,16.293356,66.666667,prototype
PE00043,8,18.707187,58.064516,prototype
PE00043,9,15.689898,69.230769,prototype
PE00043,10,13.276068,81.818182,prototype
PE00043,11,12.67261,85.714286,prototype
PE00043,12,13.276068,81.818182,prototype
PE00043,13,12.67261,85.714286,prototype
PE00043,14,12.67261,85.714286,prototype
PE00043,15,13.034685,83.333333,prototype
PE00043,16,14.2416,76.271186,prototype
PE00043,17,17.500271,62.068966,prototype
PE00043,18,19.310644,56.25,prototype
PE00043,19,15.689898,69.230769,prototype
PE00043,20,13.517451,80.357143,prototype
PE00043,21,12.069153,90.0,prototype
PE00043,22,11.465695,94.736842,prototype
PE00044,6,13.276068,81.818182,prototype
PE00044,7,16.293356,66.666667,prototype
PE00044,8,18.707187,58.064516,prototype
PE00044,9,15.689898,69.230769,prototype
PE00044,10,13.276068,81.818182,prototype
PE00044,11,12.67261,85.714286,prototype
PE00044,12,13.276068,81.818182,prototype
PE00044,13,12.67261,85.714286,prototype
PE00044,14,12.67261,85.714286,prototype
PE00044,15,13.034685,83.333333,prototype
PE00044,16,14.2416,76.271186,prototype
PE00044,17,17.500271,62.068966,prototype
PE00044,18,19.310644,56.25,prototype
PE00044,19,15.689898,69.230769,prototype
PE00044,20,13.517451,80.357143,prototype
PE00044,21,12.069153,90.0,prototype
PE00044,22,11.465695,94.736842,prototype
PE00045,6,13.433556,81.818182,prototype
PE00045,7,16.486637,66.666667,prototype
PE00045,8,18.929102,58.064516,prototype
PE00045,9,15.876021,69.230769,prototype
PE00045,10,13.433556,81.818182,prototype
PE00045,11,12.82294,85.714286,prototype
PE00045,12,13.433556,81.818182,prototype
PE00045,13,12.82294,85.714286,prototype
PE00045,14,12.82294,85.714286,prototype
PE00045,15,13.18931,83.333333,prototype
PE00045,16,14.410542,76.271186,prototype
PE00045,17,17.70787,62.068966,prototype
PE00045,18,19.539718,56.25,prototype
PE00045,19,15.876021,69.230769,prototype
PE00045,20,13.677803,80.357143,prototype
PE00045,21,12.212324,90.0,prototype
PE00045,22,11.601708,94.736842,prototype
PE00046,6,13.433556,81.818182,prototype
PE00046,7,16.486637,66.666667,prototype
PE00046,8,18.929102,58.064516,prototype
PE00046,9,15.876021,69.230769,prototype
PE00046,10,13.433556,81.818182,prototype
PE00046,11,12.82294,85.714286,prototype
PE00046,12,13.433556,81.818182,prototype
PE00046,13,12.82294,85.714286,prototype
PE00046,14,12.82294,85.714286,prototype
PE00046,15,13.18931,83.333333,prototype
PE00046,16,14.410542,76.271186,prototype
PE00046,17,17.70787,62.068966,prototype
PE00046,18,19.539718,56.25,prototype
PE00046,19,15.876021,69.230769,prototype
PE00046,20,13.677803,80.357143,prototype
PE00046,21,12.212324,90.0,prototype
PE00046,22,11.601708,94.736842,prototype
PE00047,6,14.073283,81.818182,prototype
PE00047,7,17.271756,66.666667,prototype
PE00047,8,19.830535,58.064516,prototype
PE00047,9,16.632061,69.230769,prototype
PE00047,10,14.073283,81.818182,prototype
PE00047,11,13.433588,85.714286,prototype
PE00047,12,14.073283,81.818182,prototype
PE00047,13,13.433588,85.714286,prototype
PE00047,14,13.433588,85.714286,prototype
PE00047,15,13.817405,83.333333,prototype
PE00047,16,15.096794,76.271186,prototype
PE00047,17,18.551145,62.068966,prototype
PE00047,18,20.470229,56.25,prototype
PE00047,19,16.632061,69.230769,prototype
PE00047,20,14.329161,80.357143,prototype
PE00047,21,12.793893,90.0,prototype
PE00047,22,12.154199,94.736842,prototype
PE00048,6,14.073283,81.818182,prototype
PE00048,7,17.271756,66.666667,prototype
PE00048,8,19.830535,58.064516,prototype
PE00048,9,16.632061,69.230769,prototype
PE00048,10,14.073283,81.818182,prototype
PE00048,11,13.433588,85.714286,prototype
PE00048,12,14.073283,81.818182,prototype
PE00048,13,13.433588,85.714286,prototype
PE00048,14,13.433588,85.714286,prototype
PE00048,15,13.817405,83.333333,prototype
PE00048,16,15.096794,76.271186,prototype
PE00048,17,18.551145,62.068966,prototype
PE00048,18,20.470229,56.25,prototype
PE00048,19,16.632061,69.230769,prototype
PE00048,20,14.329161,80.357143,prototype
PE00048,21,12.793893,90.0,prototype
PE00048,22,12.154199,94.736842,prototype
PE00049,6,14.79702,81.818182,prototype
PE00049,7,18.159979,66.666667,prototype
PE00049,8,20.850346,58.064516,prototype
PE00049,9,17.487387,69.230769,prototype
PE00049,10,14.79702,81.818182,prototype
PE00049,11,14.124428,85.714286,prototype
PE00049,12,14.79702,81.818182,prototype
PE00049,13,14.124428,85.714286,prototype
PE00049,14,14.124428,85.714286,prototype
PE00049,15,14.527983,83.333333,prototype
PE00049,16,15.873166,76.271186,prototype
PE00049,17,19.505162,62.068966,prototype
PE00049,18,21.522938,56.25,prototype
PE00049,19,17.487387,69.230769,prototype
PE00049,20,15.066056,80.357143,prototype
PE00049,21,13.451836,90.0,prototype
PE00049,22,12.779244,94.736842,prototype
PE00050,6,14.79702,81.818182,prototype
PE00050,7,18.159979,66.666667,prototype
PE00050,8,20.850346,58.064516,prototype
PE00050,9,17.487387,69.230769,prototype
PE00050,10,14.79702,81.818182,prototype
PE00050,11,14.124428,85.714286,prototype
PE00050,12,14.79702,81.818182,prototype
PE00050,13,14.124428,85.714286,prototype
PE00050,14,14.124428,85.714286,prototype
PE00050,15,14.527983,83.333333,prototype
PE00050,16,15.873166,76.271186,prototype
PE00050,17,19.505162,62.068966,prototype
PE00050,18,21.522938,56.25,prototype
PE00050,19,17.487387,69.230769,prototype
PE00050,20,15.066056,80.357143,prototype
PE00050,21,13.451836,90.0,prototype
PE00050,22,12.779244,94.736842,prototype
PE00051,6,16.598937,81.818182,prototype
PE00051,7,20.371423,66.666667,prototype
PE00051,8,23.389411,58.064516,prototype
PE00051,9,19.616925,69.230769,prototype
PE00051,10,16.598937,81.818182,prototype
PE00051,11,15.84444,85.714286,prototype
PE00051,12,16.598937,81.818182,prototype
PE00051,13,15.84444,85.714286,prototype
PE00051,14,15.84444,85.714286,prototype
PE00051,15,16.297138,83.333333,prototype
PE00051,16,17.806132,76.271186,prototype
PE00051,17,21.880417,62.068966,prototype
PE00051,18,24.143908,56.25,prototype
PE00051,19,19.616925,69.230769,prototype
PE00051,20,16.900736,80.357143,prototype
PE00051,21,15.089943,90.0,prototype
PE00051,22,14.335446,94.736842,prototype
PE00052,6,16.598937,81.818182,prototype
PE00052,7,20.371423,66.666667,prototype
PE00052,8,23.389411,58.064516,prototype
PE00052,9,19.616925,69.230769,prototype
PE00052,10,16.598937,81.818182,prototype
PE00052,11,15.84444,85.714286,prototype
PE00052,12,16.598937,81.818182,prototype
PE00052,13,15.84444,85.714286,prototype
PE00052,14,15.84444,85.714286,prototype
PE00052,15,16.297138,83.333333,prototype
PE00052,16,17.806132,76.271186,prototype
PE00052,17,21.880417,62.068966,prototype
PE00052,18,24.143908,56.25,prototype
PE00052,19,19.616925,69.230769,prototype
PE00052,20,16.900736,80.357143,prototype
PE00052,21,15.089943,90.0,prototype
PE00052,22,14.335446,94.736842,prototype
PE00053,6,0.495923,81.818182,prototype
PE00053,7,0.608633,66.666667,prototype
PE00053,8,0.698801,58.064516,prototype
PE00053,9,0.586091,69.230769,prototype
PE00053,10,0.495923,81.818182,prototype
PE00053,11,0.473381,85.714286,prototype
PE00053,12,0.495923,81.818182,prototype
PE00053,13,0.473381,85.714286,prototype
PE00053,14,0.473381,85.714286,prototype
PE00053,15,0.486906,83.333333,prototype
PE00053,16,0.53199,76.271186,prototype
PE00053,17,0.653717,62.068966,prototype
PE00053,18,0.721343,56.25,prototype
PE00053,19,0.586091,69.230769,prototype
PE00053,20,0.50494,80.357143,prototype
PE00053,21,0.450839,90.0,prototype
PE00053,22,0.428297,94.736842,prototype
PE00054,6,0.495923,81.818182,prototype
PE00054,7,0.608633,66.666667,prototype
PE00054,8,0.698801,58.064516,prototype
PE00054,9,0.586091,69.230769,prototype
PE00054,10,0.495923,81.818182,prototype
PE00054,11,0.473381,85.714286,prototype
PE00054,12,0.495923,81.818182,prototype
PE00054,13,0.473381,85.714286,prototype
PE00054,14,0.473381,85.714286,prototype
PE00054,15,0.486906,83.333333,prototype
PE00054,16,0.53199,76.271186,prototype
PE00054,17,0.653717,62.068966,prototype
PE00054,18,0.721343,56.25,prototype
PE00054,19,0.586091,69.230769,prototype
PE00054,20,0.50494,80.357143,prototype
PE00054,21,0.450839,90.0,prototype
PE00054,22,0.428297,94.736842,prototype
PE00055,6,8.470251,81.818182,prototype
PE00055,7,10.395308,66.666667,prototype
PE00055,8,11.935353,58.064516,prototype
PE00055,9,10.010296,69.230769,prototype
PE00055,10,8.470251,81.818182,prototype
PE00055,11,8.085239,85.714286,prototype
PE00055,12,8.470251,81.818182,prototype
PE00055,13,8.085239,85.714286,prototype
PE00055,14,8.085239,85.714286,prototype
PE00055,15,8.316246,83.333333,prototype
PE00055,16,9.086269,76.271186,prototype
PE00055,17,11.165331,62.068966,prototype
PE00055,18,12.320365,56.25,prototype
PE00055,19,10.010296,69.230769,prototype
PE00055,20,8.624255,80.357143,prototype
PE00055,21,7.700228,90.0,prototype
PE00055,22,7.315217,94.736842,prototype
PE00056,6,8.470251,81.818182,prototype
PE00056,7,10.395308,66.666667,prototype
PE00056,8,11.935353,58.064516,prototype
PE00056,9,10.010296,69.230769,prototype
PE00056,10,8.470251,81.818182,prototype
PE00056,11,8.085239,85.714286,prototype
PE00056,12,8.470251,81.818182,prototype
PE00056,13,8.085239,85.714286,prototype
PE00056,14,8.085239,85.714286,prototype
PE00056,15,8.316246,83.333333,prototype
PE00056,16,9.086269,76.271186,prototype
PE00056,17,11.165331,62.068966,prototype
PE00056,18,12.320365,56.25,prototype
PE00056,19,10.010296,69.230769,prototype
PE00056,20,8.624255,80.357143,prototype
PE00056,21,7.700228,90.0,prototype
PE00056,22,7.315217,94.736842,prototype
PE00057,6,10.457503,81.818182,prototype
PE00057,7,12.834208,66.666667,prototype
PE00057,8,14.735572,58.064516,prototype
PE00057,9,12.358867,69.230769,prototype
PE00057,10,10.457503,81.818182,prototype
PE00057,11,9.982162,85.714286,prototype
PE00057,12,10.457503,81.818182,prototype
PE00057,13,9.982162,85.714286,prototype
PE00057,14,9.982162,85.714286,prototype
PE00057,15,10.267366,83.333333,prototype
PE00057,16,11.218048,76.271186,prototype
PE00057,17,13.78489,62.068966,prototype
PE00057,18,15.210913,56.25,prototype
PE00057,19,12.358867,69.230769,prototype
PE00057,20,10.647639,80.357143,prototype
PE00057,21,9.506821,90.0,prototype
PE00057,22,9.03148,94.736842,prototype
PE00058,6,10.457503,81.818182,prototype
PE00058,7,12.834208,66.666667,prototype
PE00058,8,14.735572,58.064516,prototype
PE00058,9,12.358867,69.230769,prototype
PE00058,10,10.457503,81.818182,prototype
PE00058,11,9.982162,85.714286,prototype
PE00058,12,10.457503,81.818182,prototype
PE00058,13,9.982162,85.714286,prototype
PE00058,14,9.982162,85.714286,prototype
PE00058,15,10.267366,83.333333,prototype
PE00058,16,11.218048,76.271186,prototype
PE00058,17,13.78489,62.068966,prototype
PE00058,18,15.210913,56.25,prototype
PE00058,19,12.358867,69.230769,prototype
PE00058,20,10.647639,80.357143,prototype
PE00058,21,9.506821,90.0,prototype
PE00058,22,9.03148,94.736842,prototype
PE00059,6,11.757207,81.818182,prototype
PE00059,7,14.429299,66.666667,prototype
PE00059,8,16.566973,58.064516,prototype
PE00059,9,13.894881,69.230769,prototype
PE00059,10,11.757207,81.818182,prototype
PE00059,11,11.222789,85.714286,prototype
PE00059,12,11.757207,81.818182,prototype
PE00059,13,11.222789,85.714286,prototype
PE00059,14,11.222789,85.714286,prototype
PE00059,15,11.54344,83.333333,prototype
PE00059,16,12.612277,76.271186,prototype
PE00059,17,15.498136,62.068966,prototype
PE00059,18,17.101392,56.25,prototype
PE00059,19,13.894881,69.230769,prototype
PE00059,20,11.970974,80.357143,prototype
PE00059,21,10.68837,90.0,prototype
PE00059,22,10.153951,94.736842,prototype
PE00060,6,11.757207,81.818182,prototype
PE00060,7,14.429299,66.666667,prototype
PE00060,8,16.566973,58.064516,prototype
PE00060,9,13.894881,69.230769,prototype
PE00060,10,11.757207,81.818182,prototype
PE00060,11,11.222789,85.714286,prototype
PE00060,12,11.757207,81.818182,prototype
PE00060,13,11.222789,85.714286,prototype
PE00060,14,11.222789,85.714286,prototype
PE00060,15,11.54344,83.333333,prototype
PE00060,16,12.612277,76.271186,prototype
PE00060,17,15.498136,62.068966,prototype
PE00060,18,17.101392,56.25,prototype
PE00060,19,13.894881,69.230769,prototype
PE00060,20,11.970974,80.357143,prototype
PE00060,21,10.68837,90.0,prototype
PE00060,22,10.153951,94.736842,prototype
PE00061,6,11.9907,81.818182,prototype
PE00061,7,14.715859,66.666667,prototype
PE00061,8,16.895986,58.064516,prototype
PE00061,9,14.170827,69.230769,prototype
PE00061,10,11.9907,81.818182,prototype
PE00061,11,11.445668,85.714286,prototype
PE00061,12,11.9907,81.818182,prototype
PE00061,13,11.445668,85.714286,prototype
PE00061,14,11.445668,85.714286,prototype
PE00061,15,11.772687,83.333333,prototype
PE00061,16,12.86275,76.271186,prototype
PE00061,17,15.805922,62.068966,prototype
PE00061,18,17.441018,56.25,prototype
PE00061,19,14.170827,69.230769,prototype
PE00061,20,12.208712,80.357143,prototype
PE00061,21,10.900636,90.0,prototype
PE00061,22,10.355604,94.736842,prototype
PE00062,6,11.9907,81.818182,prototype
PE00062,7,14.715859,66.666667,prototype
PE00062,8,16.895986,58.064516,prototype
PE00062,9,14.170827,69.230769,prototype
PE00062,10,11.9907,81.818182,prototype
PE00062,11,11.445668,85.714286,prototype
PE00062,12,11.9907,81.818182,prototype
PE00062,13,11.445668,85.714286,prototype
PE00062,14,11.445668,85.714286,prototype
PE00062,15,11.772687,83.333333,prototype
PE00062,16,12.86275,76.271186,prototype
PE00062,17,15.805922,62.068966,prototype
PE00062,18,17.441018,56.25,prototype
PE00062,19,14.170827,69.230769,prototype
PE00062,20,12.208712,80.357143,prototype
PE00062,21,10.900636,90.0,prototype
PE00062,22,10.355604,94.736842,prototype
PE00063,6,12.499282,81.818182,prototype
PE00063,7,15.340027,66.666667,prototype
PE00063,8,17.612624,58.064516,prototype
PE00063,9,14.771878,69.230769,prototype
PE00063,10,12.499282,81.818182,prototype
PE00063,11,11.931132,85.714286,prototype
PE00063,12,12.499282,81.818182,prototype
PE00063,13,11.931132,85.714286,prototype
PE00063,14,11.931132,85.714286,prototype
PE00063,15,12.272022,83.333333,prototype
PE00063,16,13.40832,76.271186,prototype
PE00063,17,16.476326,62.068966,prototype
PE00063,18,18.180773,56.25,prototype
PE00063,19,14.771878,69.230769,prototype
PE00063,20,12.726541,80.357143,prototype
PE00063,21,11.362983,90.0,prototype
PE00063,22,10.794834,94.736842,prototype
PE00064,6,12.499282,81.818182,prototype
PE00064,7,15.340027,66.666667,prototype
PE00064,8,17.612624,58.064516,prototype
PE00064,9,14.771878,69.230769,prototype
PE00064,10,12.499282,81.818182,prototype
PE00064,11,11.931132,85.714286,prototype
PE00064,12,12.499282,81.818182,prototype
PE00064,13,11.931132,85.714286,prototype
PE00064,14,11.931132,85.714286,prototype
PE00064,15,12.272022,83.333333,prototype
PE00064,16,13.40832,76.271186,prototype
PE00064,17,16.476326,62.068966,prototype
PE00064,18,18.180773,56.25,prototype
PE00064,19,14.771878,69.230769,prototype
PE00064,20,12.726541,80.357143,prototype
PE00064,21,11.362983,90.0,prototype
PE00064,22,10.794834,94.736842,prototype
PE00065,6,12.990957,81.818182,prototype
PE00065,7,15.943448,66.666667,prototype
PE00065,8,18.30544,58.064516,prototype
PE00065,9,15.35295,69.230769,prototype
PE00065,10,12.990957,81.818182,prototype
PE00065,11,12.400459,85.714286,prototype
PE00065,12,12.990957,81.818182,prototype
PE00065,13,12.400459,85.714286,prototype
PE00065,14,12.400459,85.714286,prototype
PE00065,15,12.754758,83.333333,prototype
PE00065,16,13.935754,76.271186,prototype
PE00065,17,17.124444,62.068966,prototype
PE00065,18,18.895938,56.25,prototype
PE00065,19,15.35295,69.230769,prototype
PE00065,20,13.227157,80.357143,prototype
PE00065,21,11.809961,90.0,prototype
PE00065,22,11.219463,94.736842,prototype
PE00066,6,12.990957,81.818182,prototype
PE00066,7,15.943448,66.666667,prototype
PE00066,8,18.30544,58.064516,prototype
PE00066,9,15.35295,69.230769,prototype
PE00066,10,12.990957,81.818182,prototype
PE00066,11,12.400459,85.714286,prototype
PE00066,12,12.990957,81.818182,prototype
PE00066,13,12.400459,85.714286,prototype
PE00066,14,12.400459,85.714286,prototype
PE00066,15,12.754758,83.333333,prototype
PE00066,16,13.935754,76.271186,prototype
PE00066,17,17.124444,62.068966,prototype
PE00066,18,18.895938,56.25,prototype
PE00066,19,15.35295,69.230769,prototype
PE00066,20,13.227157,80.357143,prototype
PE00066,21,11.809961,90.0,prototype
PE00066,22,11.219463,94.736842,prototype
PE00067,6,14.134369,81.818182,prototype
PE00067,7,17.346726,66.666667,prototype
PE00067,8,19.916611,58.064516,prototype
PE00067,9,16.704255,69.230769,prototype
PE00067,10,14.134369,81.818182,prototype
PE00067,11,13.491898,85.714286,prototype
PE00067,12,14.134369,81.818182,prototype
PE00067,13,13.491898,85.714286,prototype
