from_node,to_node,hour,travel_time_min,distance_km
C010,C016,6,231.117031,291.803881
C010,C017,6,113.045485,151.7919
C010,C018,6,90.769564,116.339904
C010,C019,6,243.227551,329.304989
C010,C020,6,58.936487,78.002211
C010,C021,6,109.647132,147.157659
C010,C022,6,177.068345,239.09323
C010,C023,6,245.507426,315.068773
C010,C024,6,242.266981,327.997066
C010,C025,6,144.620901,173.857155
C010,C026,6,218.815932,275.031531
C010,C027,6,57.009267,50.750343
C010,C028,6,167.538677,226.093771
C010,C029,6,177.090327,218.132684
C010,C030,6,139.30696,187.602508
C010,C031,6,152.988174,206.253582
C010,C032,6,279.55791,378.846597
C010,C033,6,227.310313,307.604587
C010,C034,6,104.671257,140.37245
C010,C035,6,55.804103,73.731209
C010,C036,6,263.602458,336.097539
C010,C037,6,47.919125,62.978887
C010,C038,6,206.197102,278.816772
C010,C039,6,201.498672,272.406973
C010,C040,6,117.88384,158.381982
C010,C041,6,105.070607,140.911373
C010,C042,6,74.429883,99.133727
C010,C043,6,207.340239,280.374021
C010,C044,6,64.13344,85.086679
C010,C045,6,35.129994,45.536703
C010,C046,6,145.401388,195.912118
C010,C047,6,177.758773,218.40146
C010,C048,6,267.232795,362.041429
C010,C049,6,79.263604,105.718115
C010,C050,6,199.161926,247.585624
C011,D01,6,236.649725,291.357349
C011,D02,6,198.30901,239.05854
C011,D03,6,223.765933,301.656071
C011,D04,6,268.16763,339.353199
C011,D05,6,155.806454,195.834112
C011,C001,6,172.900951,233.408681
C011,C002,6,222.434315,300.94991
C011,C003,6,166.312149,224.422569
C011,C004,6,350.574683,454.693909
C011,C005,6,203.766197,253.85471
C011,C006,6,222.938188,301.62838
C011,C007,6,122.827489,164.98376
C011,C008,6,199.368042,214.407378
C011,C009,6,230.315406,311.694481
C011,C010,6,129.52935,174.253571
C011,C012,6,238.734415,323.174076
C011,C013,6,136.085704,183.209312
C011,C014,6,273.768809,323.240341
C011,C015,6,117.587858,157.977539
C011,C016,6,285.636842,366.139267
C011,C017,6,190.982511,258.058751
C011,C018,6,145.289375,190.67529
C011,C019,6,203.084682,274.564006
C011,C020,6,74.975396,99.872748
C011,C021,6,71.415215,95.022522
C011,C022,6,91.824883,122.851441
C011,C023,6,300.027237,389.404159
C011,C024,6,160.86364,216.991805
C011,C025,6,199.140712,248.192541
C011,C026,6,234.430416,271.958299
C011,C027,6,164.237807,221.592163
C011,C028,6,98.985349,132.611253
C011,C029,6,231.610138,292.46807
C011,C030,6,244.660381,331.256451
C011,C031,6,67.744712,90.011793
C011,C032,6,239.415041,324.105614
C011,C033,6,188.11485,254.155521
C011,C034,6,159.191068,214.707836
C011,C035,6,82.550737,110.203188
C011,C036,6,318.122269,410.432925
C011,C037,6,102.438936,137.314273
C011,C038,6,124.793761,167.811511
C011,C039,6,161.355803,217.66599
C011,C040,6,97.719448,130.884379
C011,C041,6,28.843682,36.964862
C011,C042,6,179.783304,242.78767
C011,C043,6,261.86005,354.709407
C011,C044,6,68.238082,90.674104
C011,C045,6,140.58378,189.308592
C011,C046,6,199.921199,270.247504
C011,C047,6,192.03634,259.505306
C011,C048,6,185.829454,251.036168
C011,C049,6,59.099212,78.220512
C011,C050,6,170.637875,230.323628
C012,D01,6,87.863057,86.424139
C012,D02,6,134.99543,152.73616
C012,D03,6,298.360235,381.745644
C012,D04,6,392.416529,431.623982
C012,D05,6,376.439882,496.70309
C012,C001,6,332.29543,450.770001
C012,C002,6,297.028617,381.039483
C012,C003,6,386.945577,525.291547
C012,C004,6,197.789809,267.35661
C012,C005,6,178.122337,218.900129
C012,C006,6,74.052001,98.616081
C012,C007,6,236.529319,320.177198
C012,C008,6,348.715976,418.068865
C012,C009,6,72.036365,95.873745
C012,C010,6,155.544817,209.743529
C012,C011,6,238.734415,323.174076
C012,C013,6,262.584576,334.077843
C012,C014,6,227.45839,307.808707
C012,C015,6,276.982337,375.338859
C012,C016,6,132.851968,178.801968
C012,C017,6,79.439762,105.970421
C012,C018,6,119.645515,155.720709
C012,C019,6,333.854999,431.257235
C012,C020,6,168.141552,226.922716
C012,C021,6,218.852197,296.078164
C012,C022,6,316.298432,428.956947
C012,C023,6,141.748196,173.583423
C012,C024,6,381.497068,517.860783
C012,C025,6,117.956813,158.492936
C012,C026,6,192.151844,259.667312
C012,C027,6,127.47165,171.461706
C012,C028,6,276.743742,375.014275
C012,C029,6,150.426239,202.768465
C012,C030,6,53.817344,55.067043
C012,C031,6,292.218261,396.117299
C012,C032,6,370.185358,480.798843
C012,C033,6,262.709152,334.245094
C012,C034,6,84.887128,113.398601
C012,C035,6,195.03419,263.594927
C012,C036,6,165.337395,223.095626
C012,C037,6,139.131317,187.363657
C012,C038,6,345.427189,468.680489
C012,C039,6,292.12612,374.359219
C012,C040,6,257.113927,348.245699
C012,C041,6,214.275672,289.831878
C012,C042,6,83.941642,112.108814
C012,C043,6,103.581009,138.888671
C012,C044,6,173.338505,234.007184
C012,C045,6,123.2016,165.61994
C012,C046,6,41.642158,54.426768
C012,C047,6,206.634724,257.782265
C012,C048,6,377.820288,455.395234
C012,C049,6,218.493691,295.581832
C012,C050,6,228.037877,286.966429
C013,D01,6,275.865337,323.212905
C013,D02,6,244.060827,301.463346
C013,D03,6,90.506527,119.945553
C013,D04,6,139.179669,163.467379
C013,D05,6,171.437822,217.156469
C013,C001,6,211.968792,286.689864
C013,C002,6,89.174909,119.239392
C013,C003,6,181.943517,245.744926
C013,C004,6,329.627204,399.422793
C013,C005,6,87.293179,116.67897
C013,C006,6,262.1538,333.483936
C013,C007,6,208.637465,282.004219
C013,C008,6,93.248572,124.801345
C013,C009,6,224.114635,255.541122
C013,C010,6,175.281167,236.658377
C013,C011,6,136.085704,183.209313
C013,C012,6,262.584576,334.077844
C013,C014,6,140.509403,141.529822
C013,C015,6,158.599583,213.909474
C013,C016,6,264.689363,310.868151
C013,C017,6,214.832672,268.962519
C013,C018,6,145.773991,179.860507
C013,C019,6,74.096721,98.678186
C013,C020,6,128.133551,172.367996
C013,C021,6,68.45976,90.999209
C013,C022,6,107.456251,144.173798
C013,C023,6,293.826466,333.2508
C013,C024,6,144.49125,194.672673
C013,C025,6,178.193233,192.921425
C013,C026,6,101.17101,90.247781
C013,C027,6,229.449376,285.902098
C013,C028,6,40.091938,52.308911
C013,C029,6,145.726115,148.64712
C013,C030,6,275.209151,351.293587
C013,C031,6,81.928507,109.360187
C013,C032,6,110.42708,148.219794
C013,C033,6,54.855444,72.445003
C013,C034,6,183.041229,225.611604
C013,C035,6,168.360713,227.223646
C013,C036,6,297.17479,355.161809
C013,C037,6,148.190753,199.719079
C013,C038,6,140.425129,189.133868
C013,C039,6,32.367842,41.78017
C013,C040,6,183.529424,247.904838
C013,C041,6,140.036631,188.598466
C013,C042,6,225.535121,305.192476
C013,C043,6,255.659279,298.556048
C013,C044,6,113.989899,153.07891
C013,C045,6,186.335597,251.713398
C013,C046,6,223.77136,281.151272
C013,C047,6,58.776934,77.794788
C013,C048,6,119.525266,160.62822
C013,C049,6,144.909188,195.240971
C013,C050,6,37.378469,48.61311
C014,D01,6,296.27919,351.688792
C014,D02,6,322.902138,387.977895
C014,D03,6,93.97264,101.706232
C014,D04,6,188.028934,151.58457
C014,D05,6,309.120927,357.187497
C014,C001,6,349.651897,426.720892
C014,C002,6,92.641022,101.000071
C014,C003,6,319.626622,385.775954
C014,C004,6,263.76274,357.316407
C014,C005,6,137.14471,136.939673
C014,C006,6,282.567653,361.959823
C014,C007,6,330.78024,427.706495
C014,C008,6,230.931677,264.832373
C014,C009,6,158.250171,213.434736
C014,C010,6,254.122478,323.172926
C014,C011,6,273.768809,323.240341
C014,C012,6,227.45839,307.808707
C014,C013,6,140.509403,141.529822
C014,C015,6,296.282688,353.940502
C014,C016,6,198.824899,268.761765
C014,C017,6,235.246525,297.438406
C014,C018,6,166.187844,208.336394
C014,C019,6,211.779826,238.709214
C014,C020,6,238.049426,301.256952
C014,C021,6,206.142865,231.030237
C014,C022,6,245.139356,284.204826
C014,C023,6,227.962002,291.144414
C014,C024,6,282.174355,334.703701
C014,C025,6,112.328769,150.815039
C014,C026,6,39.338393,51.282041
C014,C027,6,308.290687,372.416647
C014,C028,6,177.775043,192.339939
C014,C029,6,79.861651,106.540734
C014,C030,6,265.718823,344.020315
C014,C031,6,219.611612,249.391215
C014,C032,6,219.625437,168.340291
C014,C033,6,91.08669,98.885409
C014,C034,6,203.455082,254.087491
C014,C035,6,289.285111,371.124224
C014,C036,6,231.310326,313.055423
C014,C037,6,209.039191,261.697893
C014,C038,6,278.108234,329.164896
C014,C039,6,170.050947,181.811198
C014,C040,6,321.212529,387.935866
C014,C041,6,277.719736,328.629494
C014,C042,6,273.863409,350.097259
C014,C043,6,189.794815,256.449662
C014,C044,6,243.246379,308.34142
C014,C045,6,265.176908,338.227947
C014,C046,6,188.645174,254.882135
C014,C047,6,108.628465,98.05549
C014,C048,6,257.208371,300.659248
C014,C049,6,282.592293,335.271999
C014,C050,6,105.962704,94.418408
C015,D01,6,252.733824,313.298737
C015,D02,6,214.393109,260.999928
C015,D03,6,246.279812,332.356233
C015,D04,6,273.624929,346.794385
C015,D05,6,102.301693,122.872491
C015,C001,6,58.157242,76.939403
C015,C002,6,244.948194,331.650072
C015,C003,6,112.807388,151.460948
C015,C004,6,413.165652,540.053754
C015,C005,6,243.066464,329.08965
C015,C006,6,239.022287,323.569768
C015,C007,6,93.753812,88.385581
C015,C008,6,158.589433,213.895082
C015,C009,6,292.906375,397.054326
C015,C010,6,137.75225,185.475142
C015,C011,6,117.587858,157.977539
C015,C012,6,276.982337,375.33886
C015,C013,6,158.599583,213.909474
C015,C014,6,296.282688,353.940502
C015,C016,6,348.227811,451.499112
C015,C017,6,234.483005,317.387231
C015,C018,6,207.880344,276.035135
C015,C019,6,208.541981,282.005192
C015,C020,6,176.047267,237.697442
C015,C021,6,179.224915,242.035165
C015,C022,6,53.974924,71.237278
C015,C023,6,362.618206,474.764004
C015,C024,6,107.358879,144.030184
C015,C025,6,261.731681,333.552386
C015,C026,6,256.944295,302.658461
C015,C027,6,166.470867,224.636662
C015,C028,6,121.499228,163.311414
C015,C029,6,294.201107,377.827915
C015,C030,6,260.74448,353.197839
C015,C031,6,89.708567,119.961921
C015,C032,6,244.87234,331.5468
C015,C033,6,210.628729,284.855683
C015,C034,6,221.782037,300.067681
C015,C035,6,84.783797,113.247687
C015,C036,6,380.713238,495.79277
C015,C037,6,165.029905,222.674118
C015,C038,6,71.289,94.84989
C015,C039,6,183.869682,248.366151
C015,C040,6,65.801925,52.7781
C015,C041,6,143.588792,193.434883
C015,C042,6,195.867403,264.729058
C015,C043,6,324.451019,440.069252
C015,C044,6,181.24422,244.78191
C015,C045,6,156.525265,211.074422
C015,C046,6,262.512168,355.607349
C015,C047,6,214.550219,290.205468
C015,C048,6,132.324693,178.074547
C015,C049,6,61.332272,81.265011
C015,C050,6,193.151754,261.02379
C016,D01,6,217.884783,263.725221
C016,D02,6,262.234365,326.242526
C016,D03,6,288.63124,367.151797
C016,D04,6,382.687534,417.030135
C016,D05,6,433.300887,526.525826
C016,C001,6,403.540904,526.930254
C016,C002,6,287.299622,366.445636
C016,C003,6,443.806582,555.114283
C016,C004,6,67.771135,90.057146
C016,C005,6,201.659219,240.146769
C016,C006,6,204.073727,275.917163
C016,C007,6,307.774793,396.33745
C016,C008,6,355.111637,434.170702
C016,C009,6,63.643749,84.427997
C016,C010,6,231.117031,291.803881
C016,C011,6,285.636842,366.139267
C016,C012,6,132.851968,178.801968
C016,C013,6,264.689363,310.868151
C016,C014,6,198.824899,268.761765
C016,C015,6,348.227811,451.499112
C016,C017,6,172.563693,232.956327
C016,C018,6,143.182397,176.967349
C016,C019,6,335.959786,408.047543
C016,C020,6,215.043979,269.887907
C016,C021,6,265.754624,339.043355
C016,C022,6,369.319316,453.543155
C016,C023,6,124.437453,162.62796
C016,C024,6,406.354315,504.04203
C016,C025,6,89.323322,119.445994
C016,C026,6,163.518353,220.62037
C016,C027,6,254.710585,344.968072
C016,C028,6,301.955003,361.678268
C016,C029,6,121.792748,163.721523
C016,C030,6,171.112401,215.013576
C016,C031,6,343.791572,418.729544
C016,C032,6,372.290145,457.589151
C016,C033,6,264.813939,311.035402
C016,C034,6,137.283722,184.847229
C016,C035,6,266.279664,339.755179
C016,C036,6,35.318721,45.796162
C016,C037,6,186.033744,230.328848
C016,C038,6,402.288194,498.503225
C016,C039,6,294.230907,351.149527
C016,C040,6,328.359401,424.405952
C016,C041,6,261.178099,332.797069
C016,C042,6,211.180577,285.61518
C016,C043,6,95.188393,127.442923
C016,C044,6,220.240932,276.972375
C016,C045,6,242.171461,306.858902
C016,C046,6,94.038752,125.875396
C016,C047,6,230.171606,279.028905
C016,C048,6,381.388331,469.997577
C016,C049,6,289.739165,371.742085
C016,C050,6,230.142664,263.756737
C017,D01,6,63.858091,55.748718
C017,D02,6,92.496098,94.784531
C017,D03,6,250.608331,316.63032
C017,D04,6,344.664625,366.508658
C017,D05,6,333.94055,438.751461
C017,C001,6,289.796098,392.818372
C017,C002,6,249.276713,315.924159
C017,C003,6,344.446245,467.339918
C017,C004,6,237.501534,321.510969
C017,C005,6,130.370433,153.784804
C017,C006,6,50.146554,66.019749
C017,C007,6,194.029987,262.225569
C017,C008,6,300.964072,352.95354
C017,C009,6,111.74809,150.028104
C017,C010,6,113.045485,151.7919
C017,C011,6,190.982511,258.058751
C017,C012,6,79.439762,105.970421
C017,C013,6,214.832672,268.962519
C017,C014,6,235.246525,297.438406
C017,C015,6,234.483005,317.38723
C017,C016,6,172.563693,232.956327
C017,C018,6,71.893611,90.605384
C017,C019,6,286.103095,366.141911
C017,C020,6,120.389648,161.807391
C017,C021,6,171.100293,230.962839
C017,C022,6,273.7991,371.005318
C017,C023,6,181.459921,227.737782
C017,C024,6,338.997736,459.909154
C017,C025,6,125.744948,148.122635
C017,C026,6,199.939979,249.297011
C017,C027,6,84.972318,113.510077
C017,C028,6,228.991838,309.89895
C017,C029,6,158.214374,192.398164
C017,C030,6,63.201905,83.8294
C017,C031,6,249.718929,338.16567
C017,C032,6,322.433454,415.683519
C017,C033,6,214.957248,269.12977
C017,C034,6,38.105507,49.607488
C017,C035,6,152.534858,205.643298
C017,C036,6,205.04912,277.249985
C017,C037,6,91.379413,122.248332
C017,C038,6,302.927857,410.72886
C017,C039,6,244.374216,309.243895
C017,C040,6,214.614595,290.29407
C017,C041,6,166.523768,224.716553
C017,C042,6,41.44231,54.157185
C017,C043,6,143.292734,193.04303
C017,C044,6,125.586601,168.891859
C017,C045,6,80.702268,107.668311
C017,C046,6,81.353883,108.581127
C017,C047,6,158.88282,192.666941
C017,C048,6,330.068384,390.279909
C017,C049,6,175.994359,237.630203
C017,C050,6,180.285973,221.851105
C018,D01,6,132.926276,144.85577
C018,D02,6,159.549224,181.144873
C018,D03,6,181.54965,227.528308
C018,D04,6,275.605944,277.406646
C018,D05,6,298.253081,385.001884
C018,C001,6,263.193437,351.466276
C018,C002,6,180.218032,226.822147
C018,C003,6,308.758776,413.590341
C018,C004,6,208.120238,265.521991
C018,C005,6,61.311752,64.682792
C018,C006,6,119.214739,155.126801
C018,C007,6,167.427326,220.873473
C018,C008,6,236.196265,303.163058
C018,C009,6,102.607669,121.64032
C018,C010,6,90.769564,116.339904
C018,C011,6,145.289375,190.67529
C018,C012,6,119.645515,155.720709
C018,C013,6,145.773991,179.860507
C018,C014,6,166.187844,208.336394
C018,C015,6,207.880344,276.035134
C018,C016,6,143.182397,176.967349
C018,C017,6,71.893611,90.605384
C018,C019,6,217.044414,277.039899
C018,C020,6,74.696512,94.42393
C018,C021,6,125.407157,163.579378
C018,C022,6,234.27151,312.019213
C018,C023,6,172.3195,199.349998
C018,C024,6,287.438943,373.034386
C018,C025,6,56.686267,59.020623
C018,C026,6,130.881298,160.194999
C018,C027,6,144.937773,165.583625
C018,C028,6,183.039631,230.670624
C018,C029,6,89.155693,103.296152
C018,C030,6,132.27009,172.936452
C018,C031,6,210.191339,279.179565
C018,C032,6,253.374773,326.581507
C018,C033,6,145.898567,180.027758
C018,C034,6,40.102168,47.254469
C018,C035,6,125.932197,164.291202
C018,C036,6,175.667824,221.261007
C018,C037,6,45.686277,54.864871
C018,C038,6,267.240388,356.979283
C018,C039,6,175.315535,220.141883
C018,C040,6,188.011934,248.941974
C018,C041,6,120.830632,157.333092
C018,C042,6,110.510495,143.264237
C018,C043,6,134.152313,164.655246
C018,C044,6,79.893465,101.508398
C018,C045,6,101.823994,131.394925
C018,C046,6,80.832299,102.794137
C018,C047,6,89.824139,103.564929
C018,C048,6,262.472959,338.989933
C018,C049,6,149.391698,196.278107
C018,C050,6,111.227292,132.749093
C019,D01,6,347.13576,420.392296
C019,D02,6,312.007211,394.109957
C019,D03,6,161.77695,217.124945
C019,D04,6,67.927366,66.297597
C019,D05,6,134.42245,165.507882
C019,C001,6,261.91119,354.785582
C019,C002,6,160.445332,216.418784
C019,C003,6,148.160543,199.669683
C019,C004,6,400.897627,496.602185
C019,C005,6,158.563602,213.858362
C019,C006,6,333.424223,430.663327
C019,C007,6,275.636443,373.358912
C019,C008,6,52.780166,69.609604
C019,C009,6,295.385058,352.720514
C019,C010,6,243.227551,329.304988
C019,C011,6,203.084682,274.564006
C019,C012,6,333.854999,431.257235
C019,C013,6,74.096721,98.678186
C019,C014,6,211.779826,238.709214
C019,C015,6,208.541981,282.005192
C019,C016,6,335.959786,408.047543
C019,C017,6,286.103095,366.14191
C019,C018,6,217.044414,277.039898
C019,C020,6,196.079935,265.014607
C019,C021,6,136.406144,183.64582
C019,C022,6,173.053451,233.616974
C019,C023,6,365.096889,430.430192
C019,C024,6,104.022844,139.480932
C019,C025,6,249.463656,290.100817
C019,C026,6,172.441433,187.427173
C019,C027,6,297.39576,378.548709
C019,C028,6,107.815216,144.651286
C019,C029,6,216.996538,245.826512
C019,C030,6,346.479574,448.472978
C019,C031,6,148.927485,200.71488
C019,C032,6,39.174777,51.050012
C019,C033,6,126.125867,169.624395
C019,C034,6,254.311652,322.790995
C019,C035,6,235.359691,318.578339
C019,C036,6,368.445213,452.341201
C019,C037,6,216.137137,292.36569
C019,C038,6,140.078551,188.65371
C019,C039,6,44.561293,58.400054
C019,C040,6,250.528402,339.259531
C019,C041,6,207.983015,281.245077
C019,C042,6,293.481505,397.839087
C019,C043,6,326.929702,395.73544
C019,C044,6,181.936283,245.725521
C019,C045,6,254.281981,344.360009
C019,C046,6,295.041783,378.330663
C019,C047,6,130.047357,174.97418
C019,C048,6,79.05686,105.436479
C019,C049,6,211.908166,286.595664
C019,C050,6,108.648892,145.792502
C020,D01,6,166.056862,195.105989
C020,D02,6,127.716147,142.80718
C020,D03,6,215.81378,290.814754
C020,D04,6,261.162883,329.803799
C020,D05,6,227.939102,294.199342
C020,C001,6,231.36036,313.128583
C020,C002,6,214.482162,290.108593
C020,C003,6,238.444797,322.787799
C020,C004,6,279.98182,358.442549
C020,C005,6,133.173334,157.60335
C020,C006,6,152.345325,205.37702
C020,C007,6,135.594249,182.535779
C020,C008,6,192.363295,204.857978
C020,C009,6,159.722543,215.443121
C020,C010,6,58.936487,78.002211
C020,C011,6,74.975396,99.872748
C020,C012,6,168.141552,226.922716
C020,C013,6,128.133551,172.367995
C020,C014,6,238.049426,301.256952
C020,C015,6,176.047267,237.697441
C020,C016,6,215.043979,269.887907
C020,C017,6,120.389648,161.807391
C020,C018,6,74.696512,94.42393
C020,C019,6,196.079935,265.014606
C020,C021,6,62.499516,82.867277
C020,C022,6,163.957531,221.216671
C020,C023,6,229.434374,293.152799
C020,C024,6,232.996288,315.357035
C020,C025,6,128.547849,151.941181
C020,C026,6,202.74288,253.115557
C020,C027,6,113.104696,127.245932
C020,C028,6,120.391061,161.803388
C020,C029,6,161.017275,196.21671
C020,C030,6,174.067518,235.005091
C020,C031,6,139.87736,188.377023
C020,C032,6,232.410294,314.556214
C020,C033,6,180.162697,243.314204
C020,C034,6,88.598205,118.456476
C020,C035,6,94.09912,125.953508
C020,C036,6,247.529406,314.181565
C020,C037,6,31.846073,41.062913
C020,C038,6,196.926409,266.176741
C020,C039,6,154.351056,208.11659
C020,C040,6,156.178857,210.604281
C020,C041,6,48.970804,64.413464
C020,C042,6,109.190441,146.53631
C020,C043,6,191.267187,258.458047
C020,C044,6,40.697301,53.130129
C020,C045,6,69.990917,93.057232
C020,C046,6,129.328336,173.996144
C020,C047,6,161.685721,196.485486
C020,C048,6,221.467607,242.184347
C020,C049,6,117.558621,157.940414
C020,C050,6,162.685722,219.482311
C021,D01,6,216.767507,264.261437
C021,D02,6,178.426792,211.962628
C021,D03,6,156.139989,209.445968
